,selected,transfers_balance,transfers_in,transfers_out,ict_index,value,label
4,20127,-1660,780,2440,0.0,49,0
5,19249,-1185,262,1447,0.0,48,-1
6,18627,-967,233,1200,0.0,48,0
7,17945,-808,145,953,0.0,48,0
8,17297,-874,71,945,0.0,48,0
9,16997,-466,48,514,0.0,47,-1
10,16611,-506,81,587,0.0,47,0
11,16435,-331,55,386,0.0,47,0
12,16257,-249,35,284,0.0,47,0
13,16103,-220,39,259,0.0,47,0
14,16000,-253,51,304,0.0,47,0
15,15949,-129,27,156,0.0,47,0
16,15849,-177,46,223,0.0,47,0
17,15789,-103,66,169,0.0,47,0
18,15789,-103,66,169,0.0,47,0
19,15763,-159,61,220,0.0,47,0
20,15747,-75,40,115,0.0,47,0
21,15731,-90,33,123,0.0,47,0
22,15753,-77,82,159,0.0,47,0
23,15721,-140,64,204,0.0,46,-1
24,15719,-101,73,174,0.0,46,0
25,15690,-116,65,181,0.0,46,0
0,469354,0,0,0,0.3,60,0
1,406897,-93651,7314,100965,0.0,60,0
2,326684,-91835,7743,99578,5.4,59,-1
3,308792,-27062,5523,32585,4.2,59,0
4,317349,-3047,17751,20798,2.7,59,0
5,298787,-18206,6710,24916,1.8,59,0
6,313895,9884,19880,9996,0.0,59,0
7,287936,-25661,4556,30217,0.0,59,0
8,260439,-29198,4266,33464,0.0,58,-1
9,240464,-21374,1486,22860,0.0,58,0
10,225521,-15806,1512,17318,0.0,57,-1
11,213737,-13006,684,13690,0.0,57,0
12,207330,-6955,470,7425,0.0,57,0
13,201171,-6470,391,6861,3.4,57,0
14,202931,917,5633,4716,0.0,56,-1
15,198707,-4412,801,5213,4.3,56,0
16,195955,-3053,776,3829,5.4,56,0
17,191979,-721,1387,2108,4.6,56,0
18,191979,-721,1387,2108,0.0,56,0
19,190476,-1812,844,2656,5.1,56,0
20,192926,1882,3295,1413,8.8,56,0
21,227964,33034,35750,2716,2.8,56,0
22,337518,104625,109212,4587,3.7,57,1
23,360186,19956,38716,18760,5.5,57,0
24,387418,24863,38699,13836,2.2,57,0
25,388474,-1220,36871,38091,5.0,57,0
0,75648,0,0,0,0.0,70,0
1,72643,-16605,3843,20448,0.0,70,0
2,59225,-18198,2116,20314,0.8,69,-1
3,54627,-8166,1619,9785,0.0,68,-1
4,51351,-6317,1735,8052,0.0,68,0
5,49748,-3103,1245,4348,0.0,67,-1
6,47729,-2979,631,3610,0.2,67,0
7,46650,-1665,528,2193,0.1,67,0
8,46209,-1329,709,2038,0.2,67,0
9,46193,-542,550,1092,1.9,67,0
10,68951,17917,19928,2011,13.9,67,0
11,101677,31527,38645,7118,3.4,67,0
12,101912,173,10957,10784,7.9,67,0
13,133016,28267,34615,6348,0.0,67,0
14,115930,-17744,13083,30827,0.0,67,0
15,107207,-10352,8093,18445,7.7,67,0
16,116745,7494,20961,13467,0.0,67,0
17,129720,15670,27361,11691,9.6,67,0
18,129720,15670,27361,11691,0.0,67,0
19,108105,-19659,6854,26513,7.7,67,0
20,118128,8405,17393,8988,0.0,67,0
21,105140,-13120,3588,16708,0.0,67,0
22,95668,-10461,2523,12984,0.7,67,0
23,91171,-5407,4246,9653,7.4,67,0
24,114668,21329,26553,5224,0.0,67,0
25,118179,1882,19229,17347,1.3,67,0
0,205442,0,0,0,2.4,60,0
1,213795,-20423,6368,26791,2.3,60,0
2,224535,-5707,19032,24739,3.8,60,0
3,192705,-33710,3050,36760,0.0,59,-1
4,167525,-28625,2583,31208,0.0,59,0
5,152520,-16722,1781,18503,0.0,58,-1
6,142062,-11913,1580,13493,0.0,58,0
7,132947,-9795,1147,10942,0.0,58,0
8,126806,-7053,1529,8582,0.0,57,-1
9,123109,-4197,668,4865,0.0,57,0
10,119889,-3678,701,4379,0.0,57,0
11,117243,-3157,430,3587,0.0,57,0
12,115702,-1805,269,2074,0.0,57,0
13,114107,-1807,268,2075,0.0,57,0
14,112772,-1800,705,2505,0.0,56,-1
15,111818,-1105,177,1282,0.0,56,0
16,110866,-1140,193,1333,0.0,56,0
17,109082,-445,171,616,0.0,56,0
18,109082,-445,171,616,0.0,56,0
19,108288,-1031,197,1228,0.0,56,0
20,107994,-445,263,708,11.1,56,0
21,144532,34993,36584,1591,5.2,56,0
22,261969,114305,117358,3053,1.3,57,1
23,251885,-9325,21661,30986,13.3,57,0
24,276227,21587,33810,12223,4.9,57,0
25,261456,-14566,22491,37057,0.0,57,0
0,104796,0,0,0,10.1,50,0
1,342805,137736,177637,39901,3.5,50,0
2,453345,88001,173083,85082,0.0,51,1
3,412226,-44619,48051,92670,15.1,51,0
4,781585,303609,374657,71048,2.2,52,1
5,923955,140287,189777,49490,0.6,52,0
6,1036955,102550,152049,49499,0.0,53,1
7,915848,-114879,46750,161629,0.3,53,0
8,759988,-155701,31366,187067,0.0,52,-1
9,648772,-122039,12829,134868,0.0,51,-1
10,526772,-120188,9585,129773,0.0,50,-1
11,462321,-75395,6985,82380,0.0,49,-1
12,419808,-43885,5003,48888,0.0,49,0
13,379968,-41237,3137,44374,1.2,48,-1
14,369040,-12670,13411,26081,4.9,48,0
15,355766,-13729,4742,18471,1.6,48,0
16,342927,-13627,6048,19675,0.0,48,0
17,315251,-6928,9860,16788,3.2,47,-1
18,315251,-6928,9860,16788,0.0,47,0
19,302304,-13509,4695,18204,4.3,47,0
20,290136,-12480,2794,15274,7.1,47,0
21,284510,-6118,3335,9453,9.0,47,0
22,295397,9693,16706,7013,8.2,47,0
23,333571,34489,45836,11347,1.8,47,0
24,344193,9885,25767,15882,0.0,47,0
25,358107,10432,37663,27231,0.0,47,0
0,7235,0,0,0,0.0,55,0
1,15328,1793,3838,2045,1.1,55,0
2,24340,3183,7357,4174,0.9,55,0
3,26520,-278,4658,4936,0.0,55,0
4,24648,-3630,2319,5949,0.0,55,0
5,22553,-2864,914,3778,0.0,54,-1
6,20884,-2134,480,2614,0.0,54,0
7,19233,-1852,346,2198,5.5,53,-1
8,18733,-797,797,1594,7.3,53,0
9,19423,407,1073,666,3.6,53,0
10,20618,848,1836,988,1.6,53,0
11,20286,-418,908,1326,3.2,53,0
12,20543,65,808,743,2.3,53,0
13,20139,-502,448,950,0.3,53,0
14,19966,-453,684,1137,0.3,53,0
15,19799,-282,341,623,0.0,53,0
16,19321,-583,245,828,1.4,53,0
17,19009,8,396,388,3.9,53,0
18,19009,8,396,388,2.7,53,0
19,18819,-310,287,597,6.4,53,0
20,18861,-86,277,363,6.3,53,0
21,19159,172,521,349,3.3,53,0
22,19523,128,636,508,4.1,53,0
23,19991,142,863,721,6.9,53,0
24,20979,620,1242,622,2.7,53,0
25,21671,283,1279,996,4.7,53,0
0,133067,0,0,0,0.0,50,0
1,115488,-34536,4611,39147,0.0,49,-1
2,90763,-30077,4791,34868,0.0,48,-1
3,74266,-19227,2018,21245,0.0,47,-1
4,65611,-10912,2357,13269,0.0,47,0
5,61891,-4912,1943,6855,0.0,46,-1
6,59731,-2958,1902,4860,0.0,46,0
7,56779,-3307,1354,4661,0.0,46,0
8,54269,-3067,1082,4149,2.7,45,-1
9,55681,750,1986,1236,0.0,45,0
10,54588,-1330,1076,2406,0.0,45,0
11,53395,-1515,927,2442,0.0,45,0
12,52748,-910,611,1521,0.0,45,0
13,52087,-884,616,1500,0.0,45,0
14,51657,-875,1017,1892,0.0,45,0
15,51120,-700,418,1118,4.6,45,0
16,51226,-187,780,967,0.0,45,0
17,50770,-165,585,750,6.3,45,0
18,50770,-165,585,750,1.8,45,0
19,53370,2161,4010,1849,3.5,45,0
20,79365,25179,27268,2089,1.5,45,0
21,103952,24185,26689,2504,2.5,45,0
22,232883,126273,129096,2823,4.0,46,1
23,245226,12416,30200,17784,1.1,46,0
24,287139,39589,52983,13394,4.9,46,0
25,284917,-1611,33341,34952,2.3,46,0
0,53224,0,0,0,6.9,50,0
1,89752,7097,15614,8517,3.6,50,0
2,148022,33603,52299,18696,0.0,50,0
3,124337,-23094,6291,29385,7.0,50,0
4,312917,139084,165810,26726,4.8,50,0
5,290727,-9060,28838,37898,4.1,50,0
6,544259,226234,238536,12302,6.1,51,1
7,1126522,548818,561350,12532,1.8,53,1
8,1375103,230257,287310,57053,3.0,54,1
9,1458690,98408,144943,46535,1.6,55,1
10,1614934,132635,162105,29470,6.8,56,1
11,1779480,151524,171846,20322,7.3,57,1
12,1844843,57728,81968,24240,3.3,57,0
13,1902184,48749,87171,38422,1.8,58,1
14,2108037,186183,235506,49323,3.6,59,1
15,2091158,-17379,54516,71895,0.0,59,0
16,1942991,-152502,32040,184542,2.5,59,0
17,1682489,-35229,59653,94882,0.0,58,-1
18,1682489,-35229,59653,94882,0.0,58,0
19,1339984,-343608,10907,354515,0.0,57,-1
20,1121805,-221932,5864,227796,0.0,56,-1
21,972455,-151734,2815,154549,0.0,55,-1
22,836494,-137160,3066,140226,0.0,55,0
23,749712,-86496,5325,91821,0.0,54,-1
24,718609,-36099,4395,40494,4.2,54,0
25,693755,-25600,5235,30835,0.0,54,0
0,11017,0,0,0,0.0,50,0
1,12610,-1812,430,2242,0.0,50,0
2,12263,-1592,608,2200,0.0,49,-1
3,11795,-1168,457,1625,0.0,49,0
4,11355,-990,403,1393,0.0,49,0
5,11104,-575,250,825,0.0,48,-1
6,10886,-493,227,720,0.0,48,0
7,10495,-511,148,659,0.0,48,0
8,10318,-424,159,583,0.7,48,0
9,10369,-123,158,281,0.0,48,0
10,10273,-213,132,345,0.0,47,-1
11,10225,-207,130,337,0.0,47,0
12,10183,-137,83,220,0.0,47,0
13,10118,-164,96,260,2.0,47,0
14,14680,3902,4569,667,0.0,47,0
15,12561,-1912,280,2192,0.0,47,0
16,11567,-1107,140,1247,0.0,47,0
17,11235,-196,205,401,0.0,47,0
18,11235,-196,205,401,0.0,47,0
19,11073,-289,139,428,0.0,47,0
20,10999,-140,81,221,0.0,47,0
21,10947,-124,75,199,0.0,47,0
22,10953,-91,129,220,0.0,47,0
23,10996,-131,132,263,0.0,47,0
24,11048,-51,143,194,0.0,47,0
25,11052,-112,133,245,0.0,47,0
0,132136,0,0,0,1.0,50,0
1,136627,-14874,9656,24530,1.8,50,0
2,133908,-12338,23297,35635,0.0,50,0
3,98359,-34954,1574,36528,0.0,49,-1
4,87191,-15536,6812,22348,2.2,48,-1
5,76694,-10665,1516,12181,0.0,48,0
6,62711,-14371,86,14457,0.0,48,0
7,56830,-6204,90,6294,0.0,48,0
8,53896,-3376,219,3595,0.0,48,0
9,52176,-1997,100,2097,0.0,48,0
10,50089,-2248,185,2433,0.0,48,0
11,49035,-1398,149,1547,0.0,47,-1
12,48240,-898,83,981,0.0,47,0
13,47335,-1012,73,1085,0.0,47,0
14,46480,-1017,104,1121,0.0,47,0
15,46003,-599,65,664,0.0,47,0
16,45484,-623,87,710,0.0,47,0
17,44554,-336,175,511,0.0,47,0
18,44554,-336,175,511,0.0,47,0
19,44289,-442,160,602,0.0,47,0
20,44199,-209,147,356,0.0,47,0
21,44002,-270,68,338,0.0,47,0
22,43953,-189,278,467,0.0,47,0
23,43805,-326,233,559,2.8,47,0
24,47161,2913,3596,683,0.0,47,0
25,45717,-1533,458,1991,0.0,47,0
0,234920,0,0,0,2.4,50,0
1,289355,-10834,25961,36795,2.5,50,0
2,298835,-15492,29932,45424,2.5,50,0
3,299713,-12401,24755,37156,1.8,50,0
4,249646,-53812,7334,61146,1.3,49,-1
5,244737,-12997,9706,22703,0.8,49,0
6,242959,-6491,9224,15715,4.5,49,0
7,239228,-6154,9175,15329,4.9,49,0
8,243919,216,15489,15273,4.0,49,0
9,252782,5623,15167,9544,5.5,49,0
10,256725,1334,14705,13371,1.6,49,0
11,257476,-1432,11113,12545,3.2,49,0
12,255867,-2995,7074,10069,3.9,49,0
13,251247,-6102,5351,11453,2.7,49,0
14,254168,-326,11328,11654,3.2,49,0
15,250109,-4925,3663,8588,6.7,49,0
16,244470,-7022,3820,10842,1.4,49,0
17,205870,-11801,197,11998,0.0,49,0
18,205870,-11801,197,11998,0.0,49,0
19,197568,-9421,728,10149,0.0,49,0
20,194084,-4002,629,4631,0.0,49,0
21,192253,-2375,755,3130,1.1,49,0
22,189987,-2882,695,3577,0.4,49,0
23,187946,-2809,1083,3892,1.5,49,0
24,186831,-1854,828,2682,2.9,49,0
25,187155,-722,1748,2470,5.7,49,0
0,139604,0,0,0,0.0,80,0
1,96757,-47694,3531,51225,0.0,80,0
2,76002,-24444,6263,30707,0.0,79,-1
3,65758,-11936,2610,14546,0.0,79,0
4,89625,17927,32892,14965,1.8,79,0
5,90948,990,13324,12334,0.1,79,0
6,114819,20552,32109,11557,7.9,79,0
7,624213,478430,489814,11384,15.2,80,1
8,1430384,745737,764461,18724,5.0,82,1
9,1392583,21373,128009,106636,4.9,83,1
10,1316716,-86643,80008,166651,2.9,83,0
11,472004,-839622,4162,843784,0.0,82,-1
12,301359,-186056,429,186485,0.0,81,-1
13,246454,-57826,1417,59243,0.0,81,0
14,205470,-40987,3094,44081,0.0,81,0
15,190693,-15973,542,16515,0.0,81,0
16,182681,-8561,3121,11682,3.9,81,0
17,238522,46734,55646,8912,6.5,81,0
18,238522,46734,55646,8912,2.2,81,0
19,218475,-12383,13963,26346,10.8,81,0
20,218289,-1406,13727,15133,0.0,81,0
21,195731,-22847,3027,25874,0.0,81,0
22,185952,-10755,5156,15911,0.0,80,-1
23,169887,-16693,2034,18727,0.0,80,0
24,161654,-9292,959,10251,1.4,79,-1
25,156364,-5796,1075,6871,10.8,79,0
0,17362,0,0,0,2.1,50,0
1,24305,-285,2136,2421,1.5,50,0
2,22483,-3888,1870,5758,2.0,50,0
3,22240,-1519,1492,3011,0.0,49,-1
4,20756,-2219,768,2987,3.9,49,0
5,20647,-697,823,1520,0.0,49,0
6,20026,-998,499,1497,0.0,49,0
7,18913,-1277,357,1634,0.0,48,-1
8,18121,-1085,312,1397,0.0,48,0
9,17627,-650,211,861,0.0,48,0
10,17121,-614,170,784,0.0,48,0
11,16781,-489,134,623,0.0,47,-1
12,16609,-278,107,385,0.0,47,0
13,16447,-265,80,345,0.0,47,0
14,16324,-313,208,521,0.0,47,0
15,16243,-172,106,278,1.1,47,0
16,16325,-56,208,264,0.0,47,0
17,16053,-110,139,249,0.0,47,0
18,16053,-110,139,249,0.0,47,0
19,16047,-128,183,311,0.0,47,0
20,16071,-57,109,166,0.0,47,0
21,16048,-93,107,200,1.1,47,0
22,16857,639,835,196,2.2,47,0
23,17044,25,687,662,1.8,47,0
24,18091,887,1400,513,0.0,47,0
25,18295,15,915,900,4.7,47,0
0,2838333,0,0,0,9.6,95,0
1,2546205,-471452,80020,551472,3.5,95,0
2,2485820,-174552,254577,429129,7.8,95,0
3,1810085,-679035,49742,728777,3.5,94,-1
4,1418242,-433994,63666,497660,16.0,93,-1
5,1533733,82072,175637,93565,2.5,93,0
6,1519754,-24129,83534,107663,11.4,93,0
7,1746317,192177,239502,47325,7.4,94,1
8,1888748,112487,184655,72168,6.4,95,1
9,1739656,-114654,38416,153070,4.2,95,0
10,1788332,18464,110136,91672,19.0,95,0
11,1653233,-126213,36688,162901,3.2,95,0
12,1521257,-138035,18781,156816,6.7,94,-1
13,1364119,-160253,17697,177950,9.7,94,0
14,1203125,-161915,15553,177468,3.6,93,-1
15,1081341,-126484,5796,132280,0.4,93,0
16,982688,-101407,3896,105303,3.9,92,-1
17,968981,46126,74115,27989,1.9,92,0
18,968981,46126,74115,27989,0.1,92,0
19,919760,-38493,38068,76561,0.0,92,0
20,963096,40169,85114,44945,8.8,92,0
21,946321,-17211,33288,50499,10.4,92,0
22,996201,45784,73561,27777,6.7,92,0
23,933911,-59229,21876,81105,12.1,92,0
24,1002752,61206,90584,29378,1.9,92,0
25,937537,-62681,28529,91210,2.2,92,0
0,278989,0,0,0,0.0,75,0
1,227720,-70539,4713,75252,2.2,74,-1
2,178418,-57625,5515,63140,7.9,73,-1
3,185520,-3107,16716,19823,7.0,73,0
4,194958,2211,23517,21306,0.0,73,0
5,168944,-25627,3458,29085,0.3,73,0
6,155594,-15443,2268,17711,7.5,72,-1
7,159919,2395,9662,7267,16.1,72,0
8,174462,11147,19793,8646,13.4,72,0
9,197930,21711,29494,7783,2.2,72,0
10,258430,49429,63602,14173,0.3,72,0
11,210464,-39128,7644,46772,0.7,72,0
12,196034,-16436,5288,21724,0.0,72,0
13,178920,-17533,2618,20151,11.1,72,0
14,216939,32598,42682,10084,8.3,72,0
15,266057,47671,58282,10611,0.0,72,0
16,240125,-24560,15052,39612,0.0,72,0
17,331844,94866,120358,25492,2.4,72,0
18,331844,94866,120358,25492,4.7,72,0
19,309012,-13665,41693,55358,0.2,72,0
20,298479,-11925,29192,41117,0.1,72,0
21,268427,-30677,13288,43965,0.0,72,0
22,247876,-22233,13266,35499,0.0,72,0
23,229281,-19914,17347,37261,0.3,72,0
24,203293,-26559,5925,32484,0.4,72,0
25,194982,-9298,6297,15595,0.0,71,-1
0,650190,0,0,0,0.0,85,0
1,367635,-322911,28655,351566,0.0,84,-1
2,207071,-170911,7561,178472,0.0,83,-1
3,182756,-32278,14895,47173,0.6,83,0
4,299458,97839,133339,35500,5.3,83,0
5,282728,-12039,24436,36475,5.4,83,0
6,312128,24487,47391,22904,0.0,83,0
7,183223,-125327,3254,128581,0.0,83,0
8,133316,-52590,454,53044,0.0,82,-1
9,127362,-7687,628,8315,0.5,82,0
10,129992,1416,4682,3266,12.8,82,0
11,203907,71543,75810,4267,0.0,82,0
12,182473,-19697,8087,27784,4.3,82,0
13,190955,6903,16809,9906,7.7,82,0
14,194706,2370,15890,13520,9.3,82,0
15,197497,1910,13869,11959,6.2,82,0
16,187321,-10791,8257,19048,3.8,82,0
17,181804,5004,15075,10071,4.4,82,0
18,181804,5004,15075,10071,2.6,82,0
19,172264,-7848,8183,16031,0.6,82,0
20,165475,-7270,4631,11901,7.9,82,0
21,163462,-2622,5544,8166,0.4,82,0
22,162630,-1697,8031,9728,0.0,82,0
23,150177,-12863,2404,15267,0.0,82,0
24,142250,-8847,980,9827,0.0,82,0
25,136200,-6303,628,6931,0.2,82,0
0,518922,0,0,0,5.1,70,0
1,456584,-87707,15540,103247,1.6,70,0
2,406197,-65777,32862,98639,18.4,69,-1
3,561764,119900,163939,44039,0.0,69,0
4,462770,-96494,33793,130287,7.5,69,0
5,406053,-62513,13121,75634,1.2,69,0
6,359236,-51008,7462,58470,10.4,68,-1
7,360234,-2678,21030,23708,5.5,68,0
8,335534,-25442,11810,37252,9.0,68,0
9,343508,4921,20202,15281,3.7,68,0
10,343553,-2482,18310,20792,18.7,68,0
11,410068,62718,76887,14169,2.4,68,0
12,466081,55524,76749,21225,4.4,68,0
13,458124,-8429,31653,40082,11.3,69,1
14,462609,1214,36528,35314,8.1,69,0
15,458078,-6511,24916,31427,8.5,69,0
16,421575,-37475,14219,51694,5.8,69,0
17,404660,15882,41728,25846,21.2,68,-1
18,404660,15882,41728,25846,8.7,68,0
19,418914,16070,45288,29218,2.0,68,0
20,381304,-37592,8307,45899,6.5,68,0
21,367671,-15379,9024,24403,10.3,68,0
22,406690,35140,50128,14988,8.3,68,0
23,448748,36364,59041,22677,9.1,68,0
24,439700,-10150,21267,31417,10.7,68,0
25,517535,68852,102220,33368,7.4,68,0
0,28187,0,0,0,0.2,60,0
1,24640,-7163,1444,8607,0.0,59,-1
2,18974,-6871,982,7853,10.0,58,-1
3,29562,7007,11179,4172,5.3,58,0
4,29958,-840,5507,6347,0.0,58,0
5,25332,-4911,908,5819,0.0,58,0
6,23142,-2735,834,3569,1.8,58,0
7,21628,-1777,702,2479,0.0,58,0
8,20005,-1960,506,2466,1.4,57,-1
9,19768,-497,578,1075,0.0,57,0
10,19172,-766,468,1234,0.0,57,0
11,17747,-1483,172,1655,0.0,57,0
12,16793,-969,22,991,0.0,57,0
13,16235,-591,21,612,0.0,57,0
14,16041,-312,186,498,8.1,57,0
15,22830,6160,6573,413,5.1,57,0
16,20152,-2389,796,3185,9.1,57,0
17,26344,4313,6077,1764,0.8,57,0
18,26344,4313,6077,1764,2.6,57,0
19,24261,-1505,2018,3523,8.6,57,0
20,28391,3685,5719,2034,11.2,57,0
21,57749,28185,30168,1983,4.5,57,0
22,78092,19546,25001,5455,3.3,57,0
23,67075,-10768,6980,17748,6.0,57,0
24,61058,-7278,5247,12525,0.6,57,0
25,50259,-10881,3726,14607,4.2,57,0
0,304155,0,0,0,11.8,50,0
1,593870,163043,219376,56333,3.2,50,0
2,1135471,426692,522263,95571,13.1,51,1
3,1152060,24920,129142,104222,0.0,51,0
4,957377,-195624,52523,248147,0.2,51,0
5,785928,-178983,11973,190956,4.3,50,-1
6,833926,30239,66708,36469,3.0,50,0
7,901837,62788,88908,26120,5.4,50,0
8,936916,29343,82283,52940,3.5,50,0
9,975673,41159,68964,27805,6.5,51,1
10,1223340,208720,227125,18405,6.5,52,1
11,1340242,130398,155129,24731,5.4,53,1
12,1400542,56416,87003,30587,4.7,53,0
13,1424039,19976,66186,46210,0.0,53,0
14,988256,-422668,9788,432456,4.0,52,-1
15,993066,-12379,40390,52769,0.0,52,0
16,794896,-197082,8234,205316,0.0,52,0
17,584609,-20524,38997,59521,0.0,51,-1
18,584609,-20524,38997,59521,9.3,51,0
19,548096,-34776,15788,50564,0.0,51,0
20,512195,-36519,6379,42898,3.2,51,0
21,481212,-31551,2650,34201,8.4,51,0
22,520289,36418,49964,13546,6.1,50,-1
23,533287,11563,30934,19371,2.3,50,0
24,520771,-13690,13558,27248,3.6,50,0
25,499508,-21362,12205,33567,4.5,50,0
0,10890,0,0,0,0.0,45,0
1,10716,-1169,738,1907,0.0,45,0
2,9702,-1301,583,1884,0.0,45,0
3,9001,-860,292,1152,0.0,45,0
4,8034,-1009,184,1193,0.0,45,0
5,7575,-548,198,746,0.0,45,0
6,7406,-241,299,540,0.0,44,-1
7,7121,-294,198,492,0.0,44,0
8,7209,-80,500,580,0.0,44,0
9,7495,147,507,360,0.0,44,0
10,7461,-72,413,485,0.0,44,0
11,7991,381,761,380,0.8,44,0
12,8530,518,787,269,0.0,44,0
13,8630,68,382,314,0.0,44,0
14,9146,327,797,470,0.0,44,0
15,9085,-88,279,367,0.0,44,0
16,8850,-278,301,579,0.7,44,0
17,9585,309,857,548,0.0,44,0
18,9585,309,857,548,0.0,44,0
19,9152,-382,450,832,0.0,44,0
20,8611,-571,160,731,0.0,44,0
21,8314,-349,103,452,0.0,44,0
22,8044,-309,99,408,0.0,44,0
23,7882,-231,172,403,0.0,44,0
24,7821,-143,151,294,0.0,44,0
25,7901,-37,243,280,0.0,44,0
0,72270,0,0,0,0.0,55,0
1,65868,-13057,2777,15834,0.0,55,0
2,108096,27294,45001,17707,0.0,55,0
3,122194,7687,23008,15321,14.8,55,0
4,791150,578624,652656,74032,12.1,56,1
5,1032032,254369,299463,45094,5.1,57,1
6,1575600,511343,529253,17910,2.9,58,1
7,1887786,295038,324298,29260,15.8,59,1
8,2313447,390012,452842,62830,2.9,60,1
9,2456691,164087,206567,42480,5.5,61,1
10,2737574,234568,257173,22605,5.0,62,1
11,2725434,-38,76263,76301,1.7,62,0
12,2707806,-27030,43885,70915,8.8,62,0
13,2762601,38047,74976,36929,0.0,62,0
14,1861324,-878355,23369,901724,2.3,61,-1
15,1870392,-23326,62814,86140,5.1,61,0
16,1911863,33457,101915,68458,2.5,61,0
17,1827756,44842,119283,74441,3.0,61,0
18,1827756,44842,119283,74441,2.0,61,0
19,1789556,-24401,87351,111752,1.0,61,0
20,1871774,74504,127395,52891,0.0,61,0
21,1703470,-165286,22565,187851,0.0,61,0
22,1463360,-245077,38291,283368,1.8,60,-1
23,1338612,-123870,29857,153727,0.0,59,-1
24,1226505,-119472,15020,134492,0.0,59,0
25,1039245,-184564,7434,191998,3.6,58,-1
0,179186,0,0,0,0.0,55,0
1,140573,-49718,4131,53849,0.0,55,0
2,154113,-5244,26200,31444,1.4,55,0
3,153372,-9276,11181,20457,4.4,55,0
4,159307,-5784,20012,25796,0.0,55,0
5,145137,-16061,5500,21561,3.4,55,0
6,188042,32516,38138,5622,4.9,55,0
7,220996,27304,35517,8213,8.9,55,0
8,250182,20720,53437,32717,0.0,55,0
9,240914,-10104,10449,20553,1.6,55,0
10,275219,24856,31794,6938,3.3,55,0
11,276108,-544,13069,13613,2.1,55,0
12,275248,-3359,7505,10864,3.2,55,0
13,272200,-5296,7277,12573,7.9,55,0
14,370693,86210,96403,10193,2.8,56,1
15,370524,714,22521,21807,0.0,56,0
16,347049,-26186,10924,37110,1.2,56,0
17,321969,-38,13031,13069,5.9,56,0
18,321969,-38,13031,13069,5.5,56,0
19,318184,-6081,12189,18270,3.0,56,0
20,355938,33177,40784,7607,3.2,56,0
21,390462,31910,41997,10087,0.9,56,0
22,344502,-47513,26240,73753,0.0,56,0
23,276642,-66579,1000,67579,0.0,56,0
24,253296,-26312,770,27082,0.0,56,0
25,229040,-24219,520,24739,0.0,56,0
0,755977,0,0,0,2.3,85,0
1,638996,-184734,47344,232078,0.3,85,0
2,601436,-78935,132850,211785,9.4,84,-1
3,633799,18647,110346,91699,6.5,84,0
4,646767,-11232,102135,113367,6.8,84,0
5,626460,-21025,53692,74717,1.9,84,0
6,603864,-29416,45665,75081,4.8,84,0
7,398791,-201179,20547,221726,0.0,84,0
8,279426,-122484,2059,124543,0.0,83,-1
9,267152,-18517,3449,21966,0.0,83,0
10,256073,-12574,4528,17102,2.9,83,0
11,253406,-4063,10600,14663,3.4,83,0
12,250952,-3352,7251,10603,2.1,83,0
13,243167,-8281,4179,12460,0.3,83,0
14,230728,-13133,2687,15820,0.8,82,-1
15,225529,-6016,1597,7613,1.0,82,0
16,218820,-7225,880,8105,4.7,82,0
17,213891,469,3374,2905,0.0,82,0
18,213891,469,3374,2905,1.3,82,0
19,209441,-4712,2293,7005,5.5,82,0
20,214902,4668,7868,3200,1.8,82,0
21,211333,-3757,1800,5557,0.0,82,0
22,205315,-6304,1163,7467,0.0,82,0
23,198089,-7198,148,7346,0.0,82,0
24,195340,-3043,370,3413,0.0,82,0
25,194537,-1347,939,2286,0.0,82,0
0,16303,12224,18188,5964,0.0,50,0
1,48377,22224,27763,5539,0.5,50,0
2,92649,34292,78019,43727,0.0,50,0
3,84818,-8437,10609,19046,1.9,50,0
4,236936,126963,132126,5163,0.3,50,0
5,459299,195527,205864,10337,1.7,51,1
6,498511,30636,65101,34465,1.4,51,0
7,522718,22592,46062,23470,0.9,51,0
8,682911,128656,140381,11725,0.7,52,1
9,703839,24910,49925,25015,2.5,52,0
10,706775,-2023,21435,23458,1.2,52,0
11,693784,-17479,18691,36170,0.4,52,0
12,692634,-7863,23014,30877,3.4,52,0
13,658619,-36547,8180,44727,1.4,52,0
14,589439,-71667,6194,77861,2.4,52,0
15,571270,30143,65221,35078,1.2,51,-1
16,571270,30143,65221,35078,3.4,51,0
17,527451,-32535,13637,46172,0.4,51,0
18,550385,18819,34237,15418,0.2,51,0
19,542010,-8741,11457,20198,1.3,51,0
20,643368,93584,102709,9125,2.3,51,0
21,629859,-13883,27056,40939,0.0,51,0
22,585036,-49175,9669,58844,0.6,51,0
23,528454,-55696,7948,63644,2.9,51,0
0,0,0,0,0,0.0,40,0
1,4589,3098,3500,402,0.0,40,0
2,11247,4114,5252,1138,0.0,40,0
3,16487,2951,3814,863,0.0,40,0
4,19364,2045,3595,1550,0.0,40,0
5,21891,3159,4374,1215,0.0,40,0
6,24786,2210,3158,948,0.0,40,0
7,26518,2117,3091,974,0.0,40,0
8,35500,5752,7020,1268,0.0,40,0
9,37542,2805,4060,1255,0.0,40,0
10,41796,3985,6396,2411,0.0,40,0
11,62665,4718,7951,3233,0.0,40,0
12,62665,4718,7951,3233,0.0,40,0
13,59574,2980,6535,3555,0.0,40,0
14,61671,1679,3670,1991,0.0,40,0
